source hex,source int,source,source len,source bytes,destination hex,destination int,destination,destination len,destination bytes,diff,diff bytes
1E26,7718,Ḧ,3,225 184 166,1E27,7719,ḧ,3,225 184 167,1,0 0 1
1E28,7720,Ḩ,3,225 184 168,1E29,7721,ḩ,3,225 184 169,1,0 0 1
1E2A,7722,Ḫ,3,225 184 170,1E2B,7723,ḫ,3,225 184 171,1,0 0 1
1E2C,7724,Ḭ,3,225 184 172,1E2D,7725,ḭ,3,225 184 173,1,0 0 1
1E2E,7726,Ḯ,3,225 184 174,1E2F,7727,ḯ,3,225 184 175,1,0 0 1
1E30,7728,Ḱ,3,225 184 176,1E31,7729,ḱ,3,225 184 177,1,0 0 1
1E32,7730,Ḳ,3,225 184 178,1E33,7731,ḳ,3,225 184 179,1,0 0 1
1E34,7732,Ḵ,3,225 184 180,1E35,7733,ḵ,3,225 184 181,1,0 0 1
1E36,7734,Ḷ,3,225 184 182,1E37,7735,ḷ,3,225 184 183,1,0 0 1
1E38,7736,Ḹ,3,225 184 184,1E39,7737,ḹ,3,225 184 185,1,0 0 1
1E3A,7738,Ḻ,3,225 184 186,1E3B,7739,ḻ,3,225 184 187,1,0 0 1
1E3C,7740,Ḽ,3,225 184 188,1E3D,7741,ḽ,3,225 184 189,1,0 0 1
1E3E,7742,Ḿ,3,225 184 190,1E3F,7743,ḿ,3,225 184 191,1,0 0 1
1E40,7744,Ṁ,3,225 185 128,1E41,7745,ṁ,3,225 185 129,1,0 0 1
1E42,7746,Ṃ,3,225 185 130,1E43,7747,ṃ,3,225 185 131,1,0 0 1
1E44,7748,Ṅ,3,225 185 132,1E45,7749,ṅ,3,225 185 133,1,0 0 1
1E46,7750,Ṇ,3,225 185 134,1E47,7751,ṇ,3,225 185 135,1,0 0 1
1E48,7752,Ṉ,3,225 185 136,1E49,7753,ṉ,3,225 185 137,1,0 0 1
1E4A,7754,Ṋ,3,225 185 138,1E4B,7755,ṋ,3,225 185 139,1,0 0 1
1E4C,7756,Ṍ,3,225 185 140,1E4D,7757,ṍ,3,225 185 141,1,0 0 1
1E4E,7758,Ṏ,3,225 185 142,1E4F,7759,ṏ,3,225 185 143,1,0 0 1
1E50,7760,Ṑ,3,225 185 144,1E51,7761,ṑ,3,225 185 145,1,0 0 1
1E52,7762,Ṓ,3,225 185 146,1E53,7763,ṓ,3,225 185 147,1,0 0 1
1E54,7764,Ṕ,3,225 185 148,1E55,7765,ṕ,3,225 185 149,1,0 0 1
1E56,7766,Ṗ,3,225 185 150,1E57,7767,ṗ,3,225 185 151,1,0 0 1
1E58,7768,Ṙ,3,225 185 152,1E59,7769,ṙ,3,225 185 153,1,0 0 1
1E5A,7770,Ṛ,3,225 185 154,1E5B,7771,ṛ,3,225 185 155,1,0 0 1
1E5C,7772,Ṝ,3,225 185 156,1E5D,7773,ṝ,3,225 185 157,1,0 0 1
1E5E,7774,Ṟ,3,225 185 158,1E5F,7775,ṟ,3,225 185 159,1,0 0 1
1E60,7776,Ṡ,3,225 185 160,1E61,7777,ṡ,3,225 185 161,1,0 0 1
1E62,7778,Ṣ,3,225 185 162,1E63,7779,ṣ,3,225 185 163,1,0 0 1
1E64,7780,Ṥ,3,225 185 164,1E65,7781,ṥ,3,225 185 165,1,0 0 1
1E66,7782,Ṧ,3,225 185 166,1E67,7783,ṧ,3,225 185 167,1,0 0 1
1E68,7784,Ṩ,3,225 185 168,1E69,7785,ṩ,3,225 185 169,1,0 0 1
1E6A,7786,Ṫ,3,225 185 170,1E6B,7787,ṫ,3,225 185 171,1,0 0 1
1E6C,7788,Ṭ,3,225 185 172,1E6D,7789,ṭ,3,225 185 173,1,0 0 1
1E6E,7790,Ṯ,3,225 185 174,1E6F,7791,ṯ,3,225 185 175,1,0 0 1
1E70,7792,Ṱ,3,225 185 176,1E71,7793,ṱ,3,225 185 177,1,0 0 1
1E72,7794,Ṳ,3,225 185 178,1E73,7795,ṳ,3,225 185 179,1,0 0 1
1E74,7796,Ṵ,3,225 185 180,1E75,7797,ṵ,3,225 185 181,1,0 0 1
1E76,7798,Ṷ,3,225 185 182,1E77,7799,ṷ,3,225 185 183,1,0 0 1
1E78,7800,Ṹ,3,225 185 184,1E79,7801,ṹ,3,225 185 185,1,0 0 1
1E7A,7802,Ṻ,3,225 185 186,1E7B,7803,ṻ,3,225 185 187,1,0 0 1
1E7C,7804,Ṽ,3,225 185 188,1E7D,7805,ṽ,3,225 185 189,1,0 0 1
1E7E,7806,Ṿ,3,225 185 190,1E7F,7807,ṿ,3,225 185 191,1,0 0 1
1E80,7808,Ẁ,3,225 186 128,1E81,7809,ẁ,3,225 186 129,1,0 0 1
1E82,7810,Ẃ,3,225 186 130,1E83,7811,ẃ,3,225 186 131,1,0 0 1
1E84,7812,Ẅ,3,225 186 132,1E85,7813,ẅ,3,225 186 133,1,0 0 1
1E86,7814,Ẇ,3,225 186 134,1E87,7815,ẇ,3,225 186 135,1,0 0 1
1E88,7816,Ẉ,3,225 186 136,1E89,7817,ẉ,3,225 186 137,1,0 0 1
1E8A,7818,Ẋ,3,225 186 138,1E8B,7819,ẋ,3,225 186 139,1,0 0 1
1E8C,7820,Ẍ,3,225 186 140,1E8D,7821,ẍ,3,225 186 141,1,0 0 1
1E8E,7822,Ẏ,3,225 186 142,1E8F,7823,ẏ,3,225 186 143,1,0 0 1
1E90,7824,Ẑ,3,225 186 144,1E91,7825,ẑ,3,225 186 145,1,0 0 1
1E92,7826,Ẓ,3,225 186 146,1E93,7827,ẓ,3,225 186 147,1,0 0 1
1E94,7828,Ẕ,3,225 186 148,1E95,7829,ẕ,3,225 186 149,1,0 0 1
1E9E,7838,ẞ,3,225 186 158,00DF,223,ß,2,195 159,-7615,34 37 158
1EA0,7840,Ạ,3,225 186 160,1EA1,7841,ạ,3,225 186 161,1,0 0 1
1EA2,7842,Ả,3,225 186 162,1EA3,7843,ả,3,225 186 163,1,0 0 1
1EA4,7844,Ấ,3,225 186 164,1EA5,7845,ấ,3,225 186 165,1,0 0 1
1EA6,7846,Ầ,3,225 186 166,1EA7,7847,ầ,3,225 186 167,1,0 0 1
1EA8,7848,Ẩ,3,225 186 168,1EA9,7849,ẩ,3,225 186 169,1,0 0 1
1EAA,7850,Ẫ,3,225 186 170,1EAB,7851,ẫ,3,225 186 171,1,0 0 1
1EAC,7852,Ậ,3,225 186 172,1EAD,7853,ậ,3,225 186 173,1,0 0 1
1EAE,7854,Ắ,3,225 186 174,1EAF,7855,ắ,3,225 186 175,1,0 0 1
1EB0,7856,Ằ,3,225 186 176,1EB1,7857,ằ,3,225 186 177,1,0 0 1
1EB2,7858,Ẳ,3,225 186 178,1EB3,7859,ẳ,3,225 186 179,1,0 0 1
1EB4,7860,Ẵ,3,225 186 180,1EB5,7861,ẵ,3,225 186 181,1,0 0 1
1EB6,7862,Ặ,3,225 186 182,1EB7,7863,ặ,3,225 186 183,1,0 0 1
1EB8,7864,Ẹ,3,225 186 184,1EB9,7865,ẹ,3,225 186 185,1,0 0 1
1EBA,7866,Ẻ,3,225 186 186,1EBB,7867,ẻ,3,225 186 187,1,0 0 1
1EBC,7868,Ẽ,3,225 186 188,1EBD,7869,ẽ,3,225 186 189,1,0 0 1
1EBE,7870,Ế,3,225 186 190,1EBF,7871,ế,3,225 186 191,1,0 0 1
1EC0,7872,Ề,3,225 187 128,1EC1,7873,ề,3,225 187 129,1,0 0 1
1EC2,7874,Ể,3,225 187 130,1EC3,7875,ể,3,225 187 131,1,0 0 1
1EC4,7876,Ễ,3,225 187 132,1EC5,7877,ễ,3,225 187 133,1,0 0 1
1EC6,7878,Ệ,3,225 187 134,1EC7,7879,ệ,3,225 187 135,1,0 0 1
1EC8,7880,Ỉ,3,225 187 136,1EC9,7881,ỉ,3,225 187 137,1,0 0 1
1ECA,7882,Ị,3,225 187 138,1ECB,7883,ị,3,225 187 139,1,0 0 1
1ECC,7884,Ọ,3,225 187 140,1ECD,7885,ọ,3,225 187 141,1,0 0 1
1ECE,7886,Ỏ,3,225 187 142,1ECF,7887,ỏ,3,225 187 143,1,0 0 1
1ED0,7888,Ố,3,225 187 144,1ED1,7889,ố,3,225 187 145,1,0 0 1
1ED2,7890,Ồ,3,225 187 146,1ED3,7891,ồ,3,225 187 147,1,0 0 1
1ED4,7892,Ổ,3,225 187 148,1ED5,7893,ổ,3,225 187 149,1,0 0 1
1ED6,7894,Ỗ,3,225 187 150,1ED7,7895,ỗ,3,225 187 151,1,0 0 1
1ED8,7896,Ộ,3,225 187 152,1ED9,7897,ộ,3,225 187 153,1,0 0 1
1EDA,7898,Ớ,3,225 187 154,1EDB,7899,ớ,3,225 187 155,1,0 0 1
1EDC,7900,Ờ,3,225 187 156,1EDD,7901,ờ,3,225 187 157,1,0 0 1
1EDE,7902,Ở,3,225 187 158,1EDF,7903,ở,3,225 187 159,1,0 0 1
1EE0,7904,Ỡ,3,225 187 160,1EE1,7905,ỡ,3,225 187 161,1,0 0 1
1EE2,7906,Ợ,3,225 187 162,1EE3,7907,ợ,3,225 187 163,1,0 0 1
1EE4,7908,Ụ,3,225 187 164,1EE5,7909,ụ,3,225 187 165,1,0 0 1
1EE6,7910,Ủ,3,225 187 166,1EE7,7911,ủ,3,225 187 167,1,0 0 1
1EE8,7912,Ứ,3,225 187 168,1EE9,7913,ứ,3,225 187 169,1,0 0 1
1EEA,7914,Ừ,3,225 187 170,1EEB,7915,ừ,3,225 187 171,1,0 0 1
1EEC,7916,Ử,3,225 187 172,1EED,7917,ử,3,225 187 173,1,0 0 1
1EEE,7918,Ữ,3,225 187 174,1EEF,7919,ữ,3,225 187 175,1,0 0 1
1EF0,7920,Ự,3,225 187 176,1EF1,7921,ự,3,225 187 177,1,0 0 1
1EF2,7922,Ỳ,3,225 187 178,1EF3,7923,ỳ,3,225 187 179,1,0 0 1
1EF4,7924,Ỵ,3,225 187 180,1EF5,7925,ỵ,3,225 187 181,1,0 0 1
1EF6,7926,Ỷ,3,225 187 182,1EF7,7927,ỷ,3,225 187 183,1,0 0 1
1EF8,7928,Ỹ,3,225 187 184,1EF9,7929,ỹ,3,225 187 185,1,0 0 1
1EFA,7930,Ỻ,3,225 187 186,1EFB,7931,ỻ,3,225 187 187,1,0 0 1
1EFC,7932,Ỽ,3,225 187 188,1EFD,7933,ỽ,3,225 187 189,1,0 0 1
1EFE,7934,Ỿ,3,225 187 190,1EFF,7935,ỿ,3,225 187 191,1,0 0 1
1F08,7944,Ἀ,3,225 188 136,1F00,7936,ἀ,3,225 188 128,-8,0 0 8
1F09,7945,Ἁ,3,225 188 137,1F01,7937,ἁ,3,225 188 129,-8,0 0 8
1F0A,7946,Ἂ,3,225 188 138,1F02,7938,ἂ,3,225 188 130,-8,0 0 8
1F0B,7947,Ἃ,3,225 188 139,1F03,7939,ἃ,3,225 188 131,-8,0 0 8
1F0C,7948,Ἄ,3,225 188 140,1F04,7940,ἄ,3,225 188 132,-8,0 0 8
1F0D,7949,Ἅ,3,225 188 141,1F05,7941,ἅ,3,225 188 133,-8,0 0 8
1F0E,7950,Ἆ,3,225 188 142,1F06,7942,ἆ,3,225 188 134,-8,0 0 8
1F0F,7951,Ἇ,3,225 188 143,1F07,7943,ἇ,3,225 188 135,-8,0 0 8
1F18,7960,Ἐ,3,225 188 152,1F10,7952,ἐ,3,225 188 144,-8,0 0 8
1F19,7961,Ἑ,3,225 188 153,1F11,7953,ἑ,3,225 188 145,-8,0 0 8
1F1A,7962,Ἒ,3,225 188 154,1F12,7954,ἒ,3,225 188 146,-8,0 0 8
1F1B,7963,Ἓ,3,225 188 155,1F13,7955,ἓ,3,225 188 147,-8,0 0 8
1F1C,7964,Ἔ,3,225 188 156,1F14,7956,ἔ,3,225 188 148,-8,0 0 8
1F1D,7965,Ἕ,3,225 188 157,1F15,7957,ἕ,3,225 188 149,-8,0 0 8
1F28,7976,Ἠ,3,225 188 168,1F20,7968,ἠ,3,225 188 160,-8,0 0 8
1F29,7977,Ἡ,3,225 188 169,1F21,7969,ἡ,3,225 188 161,-8,0 0 8
1F2A,7978,Ἢ,3,225 188 170,1F22,7970,ἢ,3,225 188 162,-8,0 0 8
1F2B,7979,Ἣ,3,225 188 171,1F23,7971,ἣ,3,225 188 163,-8,0 0 8
1F2C,7980,Ἤ,3,225 188 172,1F24,7972,ἤ,3,225 188 164,-8,0 0 8
1F2D,7981,Ἥ,3,225 188 173,1F25,7973,ἥ,3,225 188 165,-8,0 0 8
1F2E,7982,Ἦ,3,225 188 174,1F26,7974,ἦ,3,225 188 166,-8,0 0 8
1F2F,7983,Ἧ,3,225 188 175,1F27,7975,ἧ,3,225 188 167,-8,0 0 8
1F38,7992,Ἰ,3,225 188 184,1F30,7984,ἰ,3,225 188 176,-8,0 0 8
1F39,7993,Ἱ,3,225 188 185,1F31,7985,ἱ,3,225 188 177,-8,0 0 8
1F3A,7994,Ἲ,3,225 188 186,1F32,7986,ἲ,3,225 188 178,-8,0 0 8
1F3B,7995,Ἳ,3,225 188 187,1F33,7987,ἳ,3,225 188 179,-8,0 0 8
1F3C,7996,Ἴ,3,225 188 188,1F34,7988,ἴ,3,225 188 180,-8,0 0 8
1F3D,7997,Ἵ,3,225 188 189,1F35,7989,ἵ,3,225 188 181,-8,0 0 8
1F3E,7998,Ἶ,3,225 188 190,1F36,7990,ἶ,3,225 188 182,-8,0 0 8
1F3F,7999,Ἷ,3,225 188 191,1F37,7991,ἷ,3,225 188 183,-8,0 0 8
1F48,8008,Ὀ,3,225 189 136,1F40,8000,ὀ,3,225 189 128,-8,0 0 8
1F49,8009,Ὁ,3,225 189 137,1F41,8001,ὁ,3,225 189 129,-8,0 0 8
1F4A,8010,Ὂ,3,225 189 138,1F42,8002,ὂ,3,225 189 130,-8,0 0 8
1F4B,8011,Ὃ,3,225 189 139,1F43,8003,ὃ,3,225 189 131,-8,0 0 8
1F4C,8012,Ὄ,3,225 189 140,1F44,8004,ὄ,3,225 189 132,-8,0 0 8
1F4D,8013,Ὅ,3,225 189 141,1F45,8005,ὅ,3,225 189 133,-8,0 0 8
1F59,8025,Ὑ,3,225 189 153,1F51,8017,ὑ,3,225 189 145,-8,0 0 8
1F5B,8027,Ὓ,3,225 189 155,1F53,8019,ὓ,3,225 189 147,-8,0 0 8
1F5D,8029,Ὕ,3,225 189 157,1F55,8021,ὕ,3,225 189 149,-8,0 0 8
1F5F,8031,Ὗ,3,225 189 159,1F57,8023,ὗ,3,225 189 151,-8,0 0 8
1F68,8040,Ὠ,3,225 189 168,1F60,8032,ὠ,3,225 189 160,-8,0 0 8
1F69,8041,Ὡ,3,225 189 169,1F61,8033,ὡ,3,225 189 161,-8,0 0 8
1F6A,8042,Ὢ,3,225 189 170,1F62,8034,ὢ,3,225 189 162,-8,0 0 8
1F6B,8043,Ὣ,3,225 189 171,1F63,8035,ὣ,3,225 189 163,-8,0 0 8
1F6C,8044,Ὤ,3,225 189 172,1F64,8036,ὤ,3,225 189 164,-8,0 0 8
1F6D,8045,Ὥ,3,225 189 173,1F65,8037,ὥ,3,225 189 165,-8,0 0 8
1F6E,8046,Ὦ,3,225 189 174,1F66,8038,ὦ,3,225 189 166,-8,0 0 8
1F6F,8047,Ὧ,3,225 189 175,1F67,8039,ὧ,3,225 189 167,-8,0 0 8
1F88,8072,ᾈ,3,225 190 136,1F80,8064,ᾀ,3,225 190 128,-8,0 0 8
1F89,8073,ᾉ,3,225 190 137,1F81,8065,ᾁ,3,225 190 129,-8,0 0 8
1F8A,8074,ᾊ,3,225 190 138,1F82,8066,ᾂ,3,225 190 130,-8,0 0 8
1F8B,8075,ᾋ,3,225 190 139,1F83,8067,ᾃ,3,225 190 131,-8,0 0 8
1F8C,8076,ᾌ,3,225 190 140,1F84,8068,ᾄ,3,225 190 132,-8,0 0 8
1F8D,8077,ᾍ,3,225 190 141,1F85,8069,ᾅ,3,225 190 133,-8,0 0 8
1F8E,8078,ᾎ,3,225 190 142,1F86,8070,ᾆ,3,225 190 134,-8,0 0 8
1F8F,8079,ᾏ,3,225 190 143,1F87,8071,ᾇ,3,225 190 135,-8,0 0 8
1F98,8088,ᾘ,3,225 190 152,1F90,8080,ᾐ,3,225 190 144,-8,0 0 8
1F99,8089,ᾙ,3,225 190 153,1F91,8081,ᾑ,3,225 190 145,-8,0 0 8
1F9A,8090,ᾚ,3,225 190 154,1F92,8082,ᾒ,3,225 190 146,-8,0 0 8
1F9B,8091,ᾛ,3,225 190 155,1F93,8083,ᾓ,3,225 190 147,-8,0 0 8
1F9C,8092,ᾜ,3,225 190 156,1F94,8084,ᾔ,3,225 190 148,-8,0 0 8
1F9D,8093,ᾝ,3,225 190 157,1F95,8085,ᾕ,3,225 190 149,-8,0 0 8
1F9E,8094,ᾞ,3,225 190 158,1F96,8086,ᾖ,3,225 190 150,-8,0 0 8
1F9F,8095,ᾟ,3,225 190 159,1F97,8087,ᾗ,3,225 190 151,-8,0 0 8
1FA8,8104,ᾨ,3,225 190 168,1FA0,8096,ᾠ,3,225 190 160,-8,0 0 8
1FA9,8105,ᾩ,3,225 190 169,1FA1,8097,ᾡ,3,225 190 161,-8,0 0 8
1FAA,8106,ᾪ,3,225 190 170,1FA2,8098,ᾢ,3,225 190 162,-8,0 0 8
1FAB,8107,ᾫ,3,225 190 171,1FA3,8099,ᾣ,3,225 190 163,-8,0 0 8
1FAC,8108,ᾬ,3,225 190 172,1FA4,8100,ᾤ,3,225 190 164,-8,0 0 8
1FAD,8109,ᾭ,3,225 190 173,1FA5,8101,ᾥ,3,225 190 165,-8,0 0 8
1FAE,8110,ᾮ,3,225 190 174,1FA6,8102,ᾦ,3,225 190 166,-8,0 0 8
1FAF,8111,ᾯ,3,225 190 175,1FA7,8103,ᾧ,3,225 190 167,-8,0 0 8
1FB8,8120,Ᾰ,3,225 190 184,1FB0,8112,ᾰ,3,225 190 176,-8,0 0 8
1FB9,8121,Ᾱ,3,225 190 185,1FB1,8113,ᾱ,3,225 190 177,-8,0 0 8
1FBA,8122,Ὰ,3,225 190 186,1F70,8048,ὰ,3,225 189 176,-74,0 3 10
1FBB,8123,Ά,3,225 190 187,1F71,8049,ά,3,225 189 177,-74,0 3 10
1FBC,8124,ᾼ,3,225 190 188,1FB3,8115,ᾳ,3,225 190 179,-9,0 0 15
1FC8,8136,Ὲ,3,225 191 136,1F72,8050,ὲ,3,225 189 178,-86,0 2 58
1FC9,8137,Έ,3,225 191 137,1F73,8051,έ,3,225 189 179,-86,0 2 58
1FCA,8138,Ὴ,3,225 191 138,1F74,8052,ὴ,3,225 189 180,-86,0 2 62
1FCB,8139,Ή,3,225 191 139,1F75,8053,ή,3,225 189 181,-86,0 2 62
1FCC,8140,ῌ,3,225 191 140,1FC3,8131,ῃ,3,225 191 131,-9,0 0 15
1FD8,8152,Ῐ,3,225 191 152,1FD0,8144,ῐ,3,225 191 144,-8,0 0 8
1FD9,8153,Ῑ,3,225 191 153,1FD1,8145,ῑ,3,225 191 145,-8,0 0 8
1FDA,8154,Ὶ,3,225 191 154,1F76,8054,ὶ,3,225 189 182,-100,0 2 44
1FDB,8155,Ί,3,225 191 155,1F77,8055,ί,3,225 189 183,-100,0 2 44
1FE8,8168,Ῠ,3,225 191 168,1FE0,8160,ῠ,3,225 191 160,-8,0 0 8
1FE9,8169,Ῡ,3,225 191 169,1FE1,8161,ῡ,3,225 191 161,-8,0 0 8
1FEA,8170,Ὺ,3,225 191 170,1F7A,8058,ὺ,3,225 189 186,-112,0 2 16
1FEB,8171,Ύ,3,225 191 171,1F7B,8059,ύ,3,225 189 187,-112,0 2 16
1FEC,8172,Ῥ,3,225 191 172,1FE5,8165,ῥ,3,225 191 165,-7,0 0 9
1FF8,8184,Ὸ,3,225 191 184,1F78,8056,ὸ,3,225 189 184,-128,0 2 0
1FF9,8185,Ό,3,225 191 185,1F79,8057,ό,3,225 189 185,-128,0 2 0
1FFA,8186,Ὼ,3,225 191 186,1F7C,8060,ὼ,3,225 189 188,-126,0 2 6
1FFB,8187,Ώ,3,225 191 187,1F7D,8061,ώ,3,225 189 189,-126,0 2 6
1FFC,8188,ῼ,3,225 191 188,1FF3,8179,ῳ,3,225 191 179,-9,0 0 15
2126,8486,Ω,3,226 132 166,03C9,969,ω,2,207 137,-7517,45 13 166
212A,8490,K,3,226 132 170,006B,107,k,1,107,-8383,137 132 170
212B,8491,Å,3,226 132 171,00E5,229,å,2,195 165,-8262,33 33 171
2132,8498,Ⅎ,3,226 132 178,214E,8526,ⅎ,3,226 133 142,28,0 1 60
2160,8544,Ⅰ,3,226 133 160,2170,8560,ⅰ,3,226 133 176,16,0 0 16
2161,8545,Ⅱ,3,226 133 161,2171,8561,ⅱ,3,226 133 177,16,0 0 16
2162,8546,Ⅲ,3,226 133 162,2172,8562,ⅲ,3,226 133 178,16,0 0 16
2163,8547,Ⅳ,3,226 133 163,2173,8563,ⅳ,3,226 133 179,16,0 0 16
2164,8548,Ⅴ,3,226 133 164,2174,8564,ⅴ,3,226 133 180,16,0 0 16
2165,8549,Ⅵ,3,226 133 165,2175,8565,ⅵ,3,226 133 181,16,0 0 16
2166,8550,Ⅶ,3,226 133 166,2176,8566,ⅶ,3,226 133 182,16,0 0 16
2167,8551,Ⅷ,3,226 133 167,2177,8567,ⅷ,3,226 133 183,16,0 0 16
2168,8552,Ⅸ,3,226 133 168,2178,8568,ⅸ,3,226 133 184,16,0 0 16
2169,8553,Ⅹ,3,226 133 169,2179,8569,ⅹ,3,226 133 185,16,0 0 16
216A,8554,Ⅺ,3,226 133 170,217A,8570,ⅺ,3,226 133 186,16,0 0 16
216B,8555,Ⅻ,3,226 133 171,217B,8571,ⅻ,3,226 133 187,16,0 0 16
216C,8556,Ⅼ,3,226 133 172,217C,8572,ⅼ,3,226 133 188,16,0 0 16
216D,8557,Ⅽ,3,226 133 173,217D,8573,ⅽ,3,226 133 189,16,0 0 16
216E,8558,Ⅾ,3,226 133 174,217E,8574,ⅾ,3,226 133 190,16,0 0 16
216F,8559,Ⅿ,3,226 133 175,217F,8575,ⅿ,3,226 133 191,16,0 0 16
2183,8579,Ↄ,3,226 134 131,2184,8580,ↄ,3,226 134 132,1,0 0 7
24B6,9398,Ⓐ,3,226 146 182,24D0,9424,ⓐ,3,226 147 144,26,0 1 38
24B7,9399,Ⓑ,3,226 146 183,24D1,9425,ⓑ,3,226 147 145,26,0 1 38
24B8,9400,Ⓒ,3,226 146 184,24D2,9426,ⓒ,3,226 147 146,26,0 1 42
24B9,9401,Ⓓ,3,226 146 185,24D3,9427,ⓓ,3,226 147 147,26,0 1 42
24BA,9402,Ⓔ,3,226 146 186,24D4,9428,ⓔ,3,226 147 148,26,0 1 46
24BB,9403,Ⓕ,3,226 146 187,24D5,9429,ⓕ,3,226 147 149,26,0 1 46
24BC,9404,Ⓖ,3,226 146 188,24D6,9430,ⓖ,3,226 147 150,26,0 1 42
24BD,9405,Ⓗ,3,226 146 189,24D7,9431,ⓗ,3,226 147 151,26,0 1 42
24BE,9406,Ⓘ,3,226 146 190,24D8,9432,ⓘ,3,226 147 152,26,0 1 38
24BF,9407,Ⓙ,3,226 146 191,24D9,9433,ⓙ,3,226 147 153,26,0 1 38
24C0,9408,Ⓚ,3,226 147 128,24DA,9434,ⓚ,3,226 147 154,26,0 0 26
24C1,9409,Ⓛ,3,226 147 129,24DB,9435,ⓛ,3,226 147 155,26,0 0 26
24C2,9410,Ⓜ,3,226 147 130,24DC,9436,ⓜ,3,226 147 156,26,0 0 30
24C3,9411,Ⓝ,3,226 147 131,24DD,9437,ⓝ,3,226 147 157,26,0 0 30
24C4,9412,Ⓞ,3,226 147 132,24DE,9438,ⓞ,3,226 147 158,26,0 0 26
24C5,9413,Ⓟ,3,226 147 133,24DF,9439,ⓟ,3,226 147 159,26,0 0 26
24C6,9414,Ⓠ,3,226 147 134,24E0,9440,ⓠ,3,226 147 160,26,0 0 38
24C7,9415,Ⓡ,3,226 147 135,24E1,9441,ⓡ,3,226 147 161,26,0 0 38
24C8,9416,Ⓢ,3,226 147 136,24E2,9442,ⓢ,3,226 147 162,26,0 0 42
24C9,9417,Ⓣ,3,226 147 137,24E3,9443,ⓣ,3,226 147 163,26,0 0 42
24CA,9418,Ⓤ,3,226 147 138,24E4,9444,ⓤ,3,226 147 164,26,0 0 46
24CB,9419,Ⓥ,3,226 147 139,24E5,9445,ⓥ,3,226 147 165,26,0 0 46
24CC,9420,Ⓦ,3,226 147 140,24E6,9446,ⓦ,3,226 147 166,26,0 0 42
24CD,9421,Ⓧ,3,226 147 141,24E7,9447,ⓧ,3,226 147 167,26,0 0 42
24CE,9422,Ⓨ,3,226 147 142,24E8,9448,ⓨ,3,226 147 168,26,0 0 38
24CF,9423,Ⓩ,3,226 147 143,24E9,9449,ⓩ,3,226 147 169,26,0 0 38
2C00,11264,Ⰰ,3,226 176 128,2C30,11312,ⰰ,3,226 176 176,48,0 0 48
2C01,11265,Ⰱ,3,226 176 129,2C31,11313,ⰱ,3,226 176 177,48,0 0 48
2C02,11266,Ⰲ,3,226 176 130,2C32,11314,ⰲ,3,226 176 178,48,0 0 48
2C03,11267,Ⰳ,3,226 176 131,2C33,11315,ⰳ,3,226 176 179,48,0 0 48
2C04,11268,Ⰴ,3,226 176 132,2C34,11316,ⰴ,3,226 176 180,48,0 0 48
2C05,11269,Ⰵ,3,226 176 133,2C35,11317,ⰵ,3,226 176 181,48,0 0 48
2C06,11270,Ⰶ,3,226 176 134,2C36,11318,ⰶ,3,226 176 182,48,0 0 48
2C07,11271,Ⰷ,3,226 176 135,2C37,11319,ⰷ,3,226 176 183,48,0 0 48
2C08,11272,Ⰸ,3,226 176 136,2C38,11320,ⰸ,3,226 176 184,48,0 0 48
2C09,11273,Ⰹ,3,226 176 137,2C39,11321,ⰹ,3,226 176 185,48,0 0 48
2C0A,11274,Ⰺ,3,226 176 138,2C3A,11322,ⰺ,3,226 176 186,48,0 0 48
2C0B,11275,Ⰻ,3,226 176 139,2C3B,11323,ⰻ,3,226 176 187,48,0 0 48
2C0C,11276,Ⰼ,3,226 176 140,2C3C,11324,ⰼ,3,226 176 188,48,0 0 48
2C0D,11277,Ⰽ,3,226 176 141,2C3D,11325,ⰽ,3,226 176 189,48,0 0 48
2C0E,11278,Ⰾ,3,226 176 142,2C3E,11326,ⰾ,3,226 176 190,48,0 0 48
2C0F,11279,Ⰿ,3,226 176 143,2C3F,11327,ⰿ,3,226 176 191,48,0 0 48
2C10,11280,Ⱀ,3,226 176 144,2C40,11328,ⱀ,3,226 177 128,48,0 1 16
2C11,11281,Ⱁ,3,226 176 145,2C41,11329,ⱁ,3,226 177 129,48,0 1 16
2C12,11282,Ⱂ,3,226 176 146,2C42,11330,ⱂ,3,226 177 130,48,0 1 16
2C13,11283,Ⱃ,3,226 176 147,2C43,11331,ⱃ,3,226 177 131,48,0 1 16
2C14,11284,Ⱄ,3,226 176 148,2C44,11332,ⱄ,3,226 177 132,48,0 1 16
2C15,11285,Ⱅ,3,226 176 149,2C45,11333,ⱅ,3,226 177 133,48,0 1 16
2C16,11286,Ⱆ,3,226 176 150,2C46,11334,ⱆ,3,226 177 134,48,0 1 16
2C17,11287,Ⱇ,3,226 176 151,2C47,11335,ⱇ,3,226 177 135,48,0 1 16
2C18,11288,Ⱈ,3,226 176 152,2C48,11336,ⱈ,3,226 177 136,48,0 1 16
2C19,11289,Ⱉ,3,226 176 153,2C49,11337,ⱉ,3,226 177 137,48,0 1 16
2C1A,11290,Ⱊ,3,226 176 154,2C4A,11338,ⱊ,3,226 177 138,48,0 1 16
2C1B,11291,Ⱋ,3,226 176 155,2C4B,11339,ⱋ,3,226 177 139,48,0 1 16
2C1C,11292,Ⱌ,3,226 176 156,2C4C,11340,ⱌ,3,226 177 140,48,0 1 16
